"SERIAL 
NUMBER",BANK NAME,BANK ID,BRANCH NAME,BRANCH ADDRESS,MAP COORDINATES,BRANCH POPULATION,POPULATION RATIO,YEAR,REVENUE,EXPENSE,PROFIT,BRANCH CODE,DIVISION NAME,DISTRICT NAME,THANA NAME
156,AGRANI BANK PLC,11,KHUTAKHALI,"Q37G+58C, Chakaria","21.763146727023063, 92.0757977831948",474465,1.67%,2021,220352863.6,198919561.9,4531423.34,110162,CHATTOGRAM,COX'S BAZAR,CHAKARIA
157,AGRANI BANK PLC,11,MARICHA,"Maricha, Ukhiya, Chittagong 4700","21.440971064175248, 91.97641241567095",207379,0.73%,2021,96311754.29,86943694.13,1980592.97,110163,CHATTOGRAM,COX'S BAZAR,UKHIA
158,AGRANI BANK PLC,11,PARIBESH BHABAN,"Paribesh Bhaban, E/16 Shahid Shahabuddin Rd, Dhaka 1207","23.77730736941328, 90.37169885439869",79639,0.22%,2021,37732438.98,34062276.79,775944.78,110164,DHAKA,DHAKA,SHER-E-BANGLA NAGAR
159,AGRANI BANK PLC,11,TEKNAF,"Teknaf, Cox's Bazar 4760","20.86597301004892, 92.30147455434202",333840,1.18%,2021,155043259.2,139962497.9,3188370.84,110165,CHATTOGRAM,COX'S BAZAR,TEKNAF
160,AGRANI BANK PLC,11,BASON SOROK,N/A,"23.974182937047736, 90.38033454091155",124500,0.34%,2021,58987495.69,53249894.79,1213042.17,110166,DHAKA,GAZIPUR,BASON
161,AGRANI BANK PLC,11,"SHER-E-BANGLA
KRISHI
BISHAWBIDDALAY",N/A,"23.771858910721953, 90.3750973832348",82127,0.23%,2021,38911577.69,35126722.94,800193.06,110167,DHAKA,DHAKA,SHER-E-BANGLA NAGAR
162,AGRANI BANK PLC,11,"SYED NAZRUL ISLAM
MEDICAL COLLEGE","CQMP+6JW, Kishorganj","24.437417335056775, 90.782285075731",227814,0.63%,2021,107937356.9,97438496.63,2219666.45,110168,DHAKA,KISHOREGANJ,KISHOREGANJ SADAR
163,AGRANI BANK PLC,11,PIRIJPUR BAZAR,"Pirojpur Sadar, Pirojpur 8500","22.58112425409674, 89.96866340056137",19543,0.05%,2021,9259321.68,8358685.17,190412.35,110169,DHAKA,KISHOREGANJ,BAJITPUR
164,AGRANI BANK PLC,11,SALNA BAZAR,Munsur Ali Plaza Salna Pachim Bazar Word Sadar Gazipur,"24.00923544159172, 90.34959846229765",1820374,5.00%,2021,862484365.3,778592160.4,17736469.23,110170,DHAKA,GAZIPUR,GAZIPUR SADAR
165,AGRANI BANK PLC,11,BOIRAGIRHAT,"Basurhat Road, Daganbhuiyan, Feni 3920","22.928365304204274, 91.31818146006083",101761,0.36%,2021,47260142.86,42663239.14,971876.25,110171,CHATTOGRAM,FENI,DAGANBHUIYAN
166,AGRANI BANK PLC,11,FENI,"Trunk Road, Feni 3900","23.011025408832623, 91.39835199856407",246070,0.87%,2021,114280814.8,103164938.5,2350115.82,110172,CHATTOGRAM,FENI,FENI SADAR
167,AGRANI BANK PLC,11,KAMALAPATTY,"Kamalapatty, Feni 3900","23.011163577456458, 91.39580926410373",266576,0.94%,2021,123804216,111762016.7,2545958.81,110173,CHATTOGRAM,FENI,FENI SADAR
168,AGRANI BANK PLC,11,SONAGAZI,"Main Road, Sonagazi, Feni 3930","22.856530634821397, 91.42252233903493",262547,0.92%,2021,121933089.4,110072891,2507480.22,110174,CHATTOGRAM,FENI,SONAGAZI
169,AGRANI BANK PLC,11,DAGONBHUIYAN,"Basurhat Road, Daganbhuiyan, Feni 3920","22.96192396607233, 91.2855544508715",152641,0.54%,2021,70890214.29,63994858.71,1457814.37,110175,CHATTOGRAM,FENI,DAGANBHUIYAN
170,AGRANI BANK PLC,11,CHHAGALNAIYA,"Main Road, Chhagalnaiya, Feni 3910","23.04045287697687, 91.51542084089222",187156,0.66%,2021,86919710.7,78465196.66,1787451.27,110176,CHATTOGRAM,FENI,CHHAGALNAIYA
171,AGRANI BANK PLC,11,PARSHURAM,"Main Road, Parashuram, Feni 3940","23.02055368395664, 91.39719614776423",101072,0.36%,2021,46940247.71,42374459.58,965297.8,110177,CHATTOGRAM,FENI,PARSHURAM
172,AGRANI BANK PLC,11,"COLONEL MALEK MEDICAL
COLLEGE",Shah Khalilur Rahman Rd,"23.884903239089613, 89.99394083905602",65485,0.18%,2021,31026513.05,28008623.45,638041.47,110178,DHAKA,MANIKGANJ,MANIKGANJ SADAR
173,AGRANI BANK PLC,11,UJANI BAZAR,"Mukshudpur, Gopalganj","23.30636900851173, 89.92133533406331",57881,0.16%,2021,27423831.61,24756367.95,563954.51,110179,DHAKA,GOPALGANJ,MUKSUDPUR
174,AGRANI BANK PLC,11,GOPAYA,"Khan Mansion, Habiganj 3310","24.36045482470826, 91.42098933721246",151383,1.96%,2021,84098294.95,75918214.62,1729430.56,110181,SYLHET,HABIGANJ,HABIGANJ SADAR
175,AGRANI BANK PLC,11,HABIGANJ,"Ashraf Jahan Complex, Habiganj 3310","24.382493073100644, 91.41342924092024",177710,2.31%,2021,98724085.37,89121382.38,2030201.1,110182,SYLHET,HABIGANJ,HABIGANJ SADAR
176,AGRANI BANK PLC,11,KAILASHGONJ,"Osmani Road, Nabiganj, Habiganj 3370","24.679236302016715, 91.63771297954696",155331,2.01%,2021,86291415.76,77898014.77,1774530.77,110183,SYLHET,HABIGANJ,NABIGANJ
177,AGRANI BANK PLC,11,NABIGONJ,"Osmani Road, Nabiganj, Habiganj 3370","24.679021826930647, 91.63699414751945",189848,2.46%,2021,105467285.9,95208684.72,2168870.94,110184,SYLHET,HABIGANJ,NABIGANJ
178,AGRANI BANK PLC,11,SAYESTAGONJ,"K Ali Plaza, Daudnagar, PB Shaistaganj, Habiganj 3301","24.415152043065564, 91.45324579678089",30991,0.40%,2021,17216584.76,15541960.49,354048.65,110185,SYLHET,HABIGANJ,SHAYESTAGANJ
179,AGRANI BANK PLC,11,CHANDRAGHONA,"Chandraghona KPM, Chandraghona, Rangamati","22.53153119534493, 92.13130164636412",19680,0.07%,2021,9139861.43,8250844.59,187955.72,110191,CHATTOGRAM,RANGAMATI,CHANDRAGHONA
180,AGRANI BANK PLC,11,KAPTAI,"Kaptai, Rangamati","22.501660348078556, 92.212339298554",59693,0.21%,2021,27722853.08,25026304.18,570103.7,110192,CHATTOGRAM,RANGAMATI,KAPTAI
181,AGRANI BANK PLC,11,KHAGRACHORI,"Khagrachhari Sadar, Khagrachhari","23.115996693214992, 91.98204405319089",111833,0.39%,2021,51937912.79,46886011.34,1068071.76,110196,CHATTOGRAM,KHAGRACHARI,KHAGRACHARI SADAR
182,AGRANI BANK PLC,11,BHABANIGANJ,"Bhabaniganj Bazar, Laxmipur 3702","22.9503940124942, 90.84083355573675",253237,0.89%,2021,117609419.5,106169776.1,2418566.57,110201,CHATTOGRAM,LAKSHMIPUR,LAKSHMIPUR SADAR
183,AGRANI BANK PLC,11,DALAL BAZAR,"Dalal Bazar, Lakshmipur 3701","22.969512812003472, 90.8070426678734",232705,0.82%,2021,108073520.6,97561415.91,2222466.57,110202,CHATTOGRAM,LAKSHMIPUR,LAKSHMIPUR SADAR
184,AGRANI BANK PLC,11,LAXMIPUR,"WRPH+Q7C, College Rd, Lakshmipur 3700","22.93716631233146, 90.8281960697264",198483,0.70%,2021,92180355.8,83214148.87,1895633.25,110203,CHATTOGRAM,LAKSHMIPUR,LAKSHMIPUR SADAR
185,AGRANI BANK PLC,11,PANPARA BAZAR,"Ramganj, Lakshmipur 3720","23.10642127842213, 90.85788073718632",95768,0.34%,2021,44476739.24,40150571.87,914637.24,110204,CHATTOGRAM,LAKSHMIPUR,RAMGANJ
186,AGRANI BANK PLC,11,MANDARI BAZAR,"Chandraganj, Lakshmipur 3708","22.992137382861518, 91.06043889299288",8401,0.03%,2021,3901494.75,3522003.82,80231.88,110205,CHATTOGRAM,LAKSHMIPUR,CHANDRAGANJ
187,AGRANI BANK PLC,11,RAMGANJ,"Ramganj, Lakshmipur 3720","23.106411410279716, 90.85789146602255",342027,1.20%,2021,158845497.3,143394899.5,3266561.56,110206,CHATTOGRAM,LAKSHMIPUR,RAMGANJ
188,AGRANI BANK PLC,11,RAIPUR,"Raipur, Lakshmipur 3710","23.03740299700854, 90.76568721205594",236965,0.83%,2021,110052198.4,99347631.53,2263156.89,110207,CHATTOGRAM,LAKSHMIPUR,RAIPUR
189,AGRANI BANK PLC,11,RAMGATI,"Alexander, Ramgati, Lakshmipur 3730","22.681107190934117, 90.91849323173861",335243,1.18%,2021,155694845.9,140550706,3201770.32,110208,CHATTOGRAM,LAKSHMIPUR,RAMGATI
190,AGRANI BANK PLC,11,DASHERHAR,"Chandraganj, Lakshmipur 3708","22.963872510536774, 90.99406084419795",14001,0.05%,2021,6502491.26,5870006.37,133719.8,110209,CHATTOGRAM,LAKSHMIPUR,CHANDRAGANJ
191,AGRANI BANK PLC,11,KOTCHANDPUR,"Kotchandpur, Jhenaidah","23.407943941878642, 89.00874498137362",141121,0.82%,2021,78865661.2,71194549.16,1621824.61,110210,KHULNA,JHENAIDAH,KOTCHANDPUR
192,AGRANI BANK PLC,11,AZIZNAGAR,"Aziz Nagar, Lama, Bandarban","21.91527758848806, 92.06422708776837",108995,0.38%,2021,50619877.9,45696179.18,1040967.17,110211,CHATTOGRAM,BANDARBAN,LAMA
193,AGRANI BANK PLC,11,BHAGA BAZAR,"Vaga Bazar, Bagerhat","22.831606096932564, 89.55414231825536",178503,1.03%,2021,99756642.33,90053504.5,2051435,110212,KHULNA,BAGERHAT,RAMPAL
194,AGRANI BANK PLC,11,GANGNI,"Hatboalia Road, Gangni, Meherpur","23.818465000496857, 88.7527034390546",299607,1.73%,2021,167435776.1,151149618.3,3443215.45,110213,KHULNA,MEHERPUR,GANGNI
195,AGRANI BANK PLC,11,SREEPUR,"Sreepur, Gazipur 1740","24.202238446275068, 90.47872153121328",492792,1.35%,2021,233482457.6,210772065.5,4801425.5,110214,KHULNA,MAGURA,SREEPUR
196,AGRANI BANK PLC,11,MOHAMMADPUR,"71/C Asad Avenue, Mohammadpur, Dhaka 1207","23.75874473266859, 90.36369746461769",527771,1.45%,2021,250055338.1,225732933.5,5142236.76,110215,KHULNA,MAGURA,MOHAMMADPUR
197,AGRANI BANK PLC,11,BHUKSHIMOIL,"Shahjalal Market, Kulaura, Moulvibazar 3230","24.936492875174068, 91.87065777445828",54029,0.70%,2021,30015090.24,27095579.81,617242.17,110216,SYLHET,MOULVIBAZAR,KULAURA
198,AGRANI BANK PLC,11,FULLTALA BAZAR,"Fultola Bazar, Juri, Moulvibazar 3251","24.457543553392146, 92.15145193178016",148958,1.93%,2021,82751247,74702191.45,1701729.34,110217,SYLHET,MOULVIBAZAR,JURI
199,AGRANI BANK PLC,11,GIASNAGAR,Giashnagar Moulvibazar,"24.444345432268904, 91.76235688309733",113014,1.47%,2021,62783374.1,56676555.36,1291102.11,110218,SYLHET,MOULVIBAZAR,MOULVIBAZAR SADAR
200,AGRANI BANK PLC,11,KARMADHA,"Shahjalal Market, Kulaura, Moulvibazar 3230","24.494878937731503, 91.77025302962574",64835,0.84%,2021,36018108.29,32514695.77,740690.61,110219,SYLHET,MOULVIBAZAR,KULAURA
201,AGRANI BANK PLC,11,KOTARKONA,"Shahjalal Market, Kulaura, Moulvibazar 3230","24.492379527874927, 91.75308689165526",100855,1.31%,2021,56028168.45,50578415.65,1152185.39,110220,SYLHET,MOULVIBAZAR,KULAURA
202,AGRANI BANK PLC,11,KULAURA,"Shahjalal Market, Kulaura, Moulvibazar 3230","24.440818127834326, 91.76063999236226",360195,4.67%,2021,200100601.6,180637198.7,4114947.83,110221,SYLHET,MOULVIBAZAR,KULAURA
203,AGRANI BANK PLC,11,VANUGAS BAZAR,"Bhanugacha Bazar, Karamatnagar, Kamalganj, Moulvibazar 3220","24.360716669246816, 91.8614743087682",259130,3.36%,2021,143955548.8,129953267.8,2960358.78,110222,SYLHET,MOULVIBAZAR,KAMALGANJ
204,AGRANI BANK PLC,11,MOSTAFAPUR,"Mostafapur, Moulvibazar 3200","24.49138040908525, 91.75283785544181",109590,1.42%,2021,60880847.61,54959083.99,1251977.8,110223,SYLHET,MOULVIBAZAR,MOULVIBAZAR SADAR
205,AGRANI BANK PLC,11,MOULVI BAZAR,"Choumohana, M Saifur Rahman Road, Moulvibazar 3200","24.496988518019815, 91.77025030823246",119864,1.55%,2021,66588427.07,60111498.11,1369350.72,110224,SYLHET,MOULVIBAZAR,MOULVIBAZAR SADAR
206,AGRANI BANK PLC,11,MUNSHI BAZAR,"Kholagram, Karimpur Tea Garden, Rajnagar, Moulvibazar 3235","24.495649605853835, 91.77196664512341",28171,0.37%,2021,15649950.85,14127710.06,321831.77,110225,SYLHET,MOULVIBAZAR,RAJANAGAR
207,AGRANI BANK PLC,11,RABIR BAZAR,"Shahjalal Market, Kulaura, Moulvibazar 3230","24.50060362975434, 91.7716231839114",72039,0.93%,2021,40020120.32,36127439.75,822989.57,110226,SYLHET,MOULVIBAZAR,KULAURA
208,AGRANI BANK PLC,11,SHINDUKHAN BAZAR,"Choumohana, Station Road, Sreemangal, Moulvibazar 3210","24.494266058284214, 91.75445676903657",103900,1.35%,2021,57720019.74,52105703.8,1186977.29,110227,SYLHET,MOULVIBAZAR,SREEMANGAL
209,AGRANI BANK PLC,11,SREEMANGAL,"Choumohana, Station Road, Sreemangal, Moulvibazar 3210","24.494266058284214, 91.77093626148823",230889,2.99%,2021,128266710.5,115790452.9,2637727.31,110228,SYLHET,MOULVIBAZAR,SREEMANGAL
210,AGRANI BANK PLC,11,DIGHALIA BAZAR,Shah Ali Super Market Dighalia Lohagara Narail,"23.122805784104663, 89.64699401391127",102867,0.60%,2021,57487529.36,51895827.31,1182196.27,110229,KHULNA,NARAIL,LOHAGORA
211,AGRANI BANK PLC,11,KHALISHPUR BAZAR,Bahar Ali Market Khalishpur Bazar Khalishpur Maheshpur Jhenaidah,"23.390457857858454, 88.94725531206313",332514,1.93%,2021,185825897.4,167750967.7,3821397.17,110230,KHULNA,JHENAIDAH,MOHESHPUR
212,AGRANI BANK PLC,11,KOMORPUR,"Mujib Nagar, Kedarganj, Meherpur 7100","23.665656669980816, 88.60409499487027",99143,0.57%,2021,55406199.28,50016944.23,1139394.97,110231,KHULNA,MEHERPUR,MUZIBNAGAR
213,AGRANI BANK PLC,11,"SATKHIRA MEDICAL
COLLEGE","SATKHIRA MEDICAL
COLLEGE, shatkhira","22.690391854768315, 89.04714468321276",253491,1.47%,2021,141663563.7,127884219.8,2913225.49,110232,KHULNA,SATKHIRA,SATKHIRA SADAR
214,AGRANI BANK PLC,11,BADALKOTE BAZAR,"Chatkhil, Noakhali 3870","23.07403447899806, 91.01323277182848",48983,0.17%,2021,22748933.99,20536188.68,467818.07,110241,CHATTOGRAM,NOAKHALI,CHATKHIL
215,AGRANI BANK PLC,11,BADAMTALI,"Badamtoli Road, Chowmohani, Begumganj, Noakhali 3821","22.962942073885404, 91.12331049641058",109862,0.39%,2021,51022347.61,46059501.43,1049243.71,110242,CHATTOGRAM,NOAKHALI,BEGUMGANJ
216,AGRANI BANK PLC,11,BASHURHAT,"Main Road, Bashurhat, Companiganj, Noakhali 3850","22.947002661139322, 91.53204342579627",301310,1.06%,2021,139935551.3,126324287.8,2877689.96,110243,CHATTOGRAM,NOAKHALI,COMPANIGANJ
217,AGRANI BANK PLC,11,BAZRA BAZAR,"Sonaimuri Bazar, Sonaimuri, Noakhali 3827","23.049927297740204, 91.09789004143087",58895,0.21%,2021,27352205.69,24691708.95,562481.56,110244,CHATTOGRAM,NOAKHALI,SONAIMURI
218,AGRANI BANK PLC,11,AMISHAPARA,"Sonaimuri Bazar, Sonaimuri, Noakhali 3827","23.051651489920662, 91.09788948187858",49079,0.17%,2021,22793504.74,20576424.12,468734.64,110245,CHATTOGRAM,NOAKHALI,SONAIMURI
219,AGRANI BANK PLC,11,CHOWMUHUNI,"W4WC+8X4, College Rd, Chowmuhani 3821","22.945987247381595, 91.12247467330889",98875,0.35%,2021,45920112.85,41453551.29,944319.34,110246,CHATTOGRAM,NOAKHALI,BEGUMGANJ
220,AGRANI BANK PLC,11,DASHGARIA,"Chatkhil, Noakhali 3870","23.072455186455812, 90.93220860060778",41986,0.15%,2021,19499086.27,17602447.44,400986.91,110247,CHATTOGRAM,NOAKHALI,CHATKHIL
221,AGRANI BANK PLC,11,DATTERHAT,"Datterhat, Noakhali Sadar, Noakhali 3800","23.07079064900611, 91.0101425870261",11324,0.04%,2021,5258903.5,4747380.02,108146.17,110248,CHATTOGRAM,NOAKHALI,SUDHARAM
222,AGRANI BANK PLC,11,DELTA GATE,"Karimpur Road, Chowmuhani, Begumganj, Noakhali 3821","22.949894644915293, 91.12231252905474",137327,0.48%,2021,63777934.51,57574376.79,1311554.64,110249,CHATTOGRAM,NOAKHALI,BEGUMGANJ
223,AGRANI BANK PLC,11,GOPALPUR,"Gopalpur, Lalpur, Natore 6420","24.23684393431466, 89.00759447787578",203244,0.72%,2021,94391343.08,85210077.65,1941100.87,110250,CHATTOGRAM,NOAKHALI,BEGUMGANJ
224,AGRANI BANK PLC,11,JOYAG,"Sonaimuri Bazar, Sonaimuri, Noakhali 3827","23.040596522617726, 91.09707401835404",65439,0.23%,2021,30391339.66,27435232.17,624979.52,110251,CHATTOGRAM,NOAKHALI,SONAIMURI
225,AGRANI BANK PLC,11,KASHIPUR BAZAR,"Sonaimuri Bazar, Sonaimuri, Noakhali 3827","23.067507887387062, 91.01040093284448",166870,2.15%,2021,90513513.95,81709437.54,1861355.66,110252,CHATTOGRAM,NOAKHALI,SONAIMURI
226,AGRANI BANK PLC,11,MAIJDEE COURT,"Maijdee Court, Noakhali 3800","22.86755618858198, 91.09749448886862",21137,0.07%,2021,9816619.87,8861776.03,201872.85,110253,CHATTOGRAM,NOAKHALI,SUDHARAM
227,AGRANI BANK PLC,11,SENBAG,"Main Road, Senbag, Noakhali 3860","22.99006001566178, 91.23268030007848",310871,1.09%,2021,144375907.7,130332739.3,2969003.21,110254,CHATTOGRAM,NOAKHALI,SENBAGH
228,AGRANI BANK PLC,11,CHANDRAGONJ,"Chandraganj, Lakshmipur 3708","22.920059076771977, 90.95194890101939",12601,0.04%,2021,5852242.13,5283005.73,120347.82,110255,CHATTOGRAM,LAKSHMIPUR,CHANDRAGANJ
229,AGRANI BANK PLC,11,NADANA BAZAR,"Sonaimuri Bazar, Sonaimuri, Noakhali 3827","22.962949311757423, 91.10849960243121",39263,0.14%,2021,18234803.79,16461139.3,374987.71,110256,CHATTOGRAM,NOAKHALI,SONAIMURI
230,AGRANI BANK PLC,11,CHATKHIL,"Chatkhil, Noakhali 3870","23.048216849251162, 91.09589862357481",233253,0.82%,2021,108328257.1,97791374.67,2227705.08,110257,CHATTOGRAM,NOAKHALI,CHATKHIL
231,AGRANI BANK PLC,11,"NOAKHALI SCIENCE &
TECHNOLOGY UNIVERSITY"," Sonapur Road, Noakhali 3814","22.84284920299777, 91.09720662293996",17363,0.06%,2021,8063652.04,7279316.03,165824.13,110258,CHATTOGRAM,NOAKHALI,SUDHARAM
232,AGRANI BANK PLC,11,SOMPARA,"Chatkhil, Noakhali 3870","23.072245883641, 90.93280998921786",48983,0.17%,2021,22748933.99,20536188.68,467818.07,110259,CHATTOGRAM,NOAKHALI,CHATKHIL
233,AGRANI BANK PLC,11,SONAIMURI,"Sonaimuri Bazar, Sonaimuri, Noakhali 3827","23.03174002155933, 90.91639512521196",327194,1.15%,2021,151956698.3,137176160.8,3124897.58,110260,CHATTOGRAM,NOAKHALI,SONAIMURI
234,AGRANI BANK PLC,11,ZILLA BOARD,"Sonapur, Sadar, Noakhali 3802","22.842391286737353, 91.10146467268785",15098,0.05%,2021,7011871.34,6329840.02,144194.89,110261,CHATTOGRAM,NOAKHALI,SUDHARAM
235,AGRANI BANK PLC,11,HATIYA,"Surjamukhi, Hatiya, Noakhali 3890","22.28738789500848, 91.13815774023774",452463,1.59%,2021,210134610,189695218.3,4321291.14,110262,CHATTOGRAM,NOAKHALI,HATIA
236,AGRANI BANK PLC,11,KHILPARA BAZAR BR,"Chatkhil, Noakhali 3870","23.016830713555613, 90.96942651993389",34988,0.12%,2021,16249238.56,14668706.2,334155.76,110263,CHATTOGRAM,NOAKHALI,CHATKHIL
237,AGRANI BANK PLC,11,"ISLAMI BANKING
WINDOW MYIJDEECOURT",N/A,"22.872696771462245, 91.09877890702276",13588,0.05%,2021,6310684.2,5696856.02,129775.4,110264,CHATTOGRAM,NOAKHALI,SUDHARAM
238,AGRANI BANK PLC,11,"JASHORE MEDICAL
COLLEGE",Ishak Sorok Shonkorpur Sadar Jashore,"23.14767002730352, 89.18970799820133",12533,0.07%,2021,7003832.47,6322583.08,144029.58,110265,KHULNA,JASHORE,KOTWALI
239,AGRANI BANK PLC,11,AMIRABAD,"Kalia Road, Lohagara, Narail 7511","23.12032927918884, 89.54769886654265",279913,0.99%,2021,129998274.1,117353590.6,2673335.87,110271,CHATTOGRAM,CHATTOGRAM,LOHAGARA
240,AGRANI BANK PLC,11,BOALKHALI,"Kanongophara, Boalkhali, Chittagong 4363","22.38043556126013, 91.91720004129729",223125,0.79%,2021,103624572.3,93545208.3,2130976.64,110272,CHATTOGRAM,CHATTOGRAM,BOALKHALI
241,AGRANI BANK PLC,11,GUNAGARI,"Gunagari, Banskhali, Chittagong 4392","22.26029989126758, 91.86903470849178",431162,1.52%,2021,200241917.5,180764769.1,4117853.9,110274,CHATTOGRAM,CHATTOGRAM,BANSHKHALI
242,AGRANI BANK PLC,11,ANWARA,"Hajirhat, Jeori, Anwara, Chittagong 4376","23.277081100843365, 90.95567513804596",259022,0.91%,2021,120295995.4,108595033.9,2473814.37,110275,CHATTOGRAM,CHATTOGRAM,ANWARA
243,AGRANI BANK PLC,11,ISHANAGAR,"Ishanagar Fish Harbour, Karnafuli, Chittagong 4000","22.316745184621826, 91.82933897315772",179148,0.63%,2021,83200604.48,75107840.79,1710970.1,110276,CHATTOGRAM,CHATTOGRAM,KARNAPHULI
244,AGRANI BANK PLC,11,KERANIRHAT,"Keranir Hat, Satkania, Chittagong 4387","22.10163869389614, 92.07440728320128",173163,0.61%,2021,80420888.39,72598502.37,1653806.92,110277,CHATTOGRAM,CHATTOGRAM,SATKANIA
245,AGRANI BANK PLC,11,MINNAT ALI HAT,"Hajirhat, Jeori, Anwara, Chittagong 4376","22.232780510184703, 91.8723867928662",56985,0.20%,2021,26465118.98,23890907.46,544239.16,110278,CHATTOGRAM,CHATTOGRAM,ANWARA
246,AGRANI BANK PLC,11,MIRZAKHIL,"Mirzakhil, Satkania, Chittagong 3860","22.055615906837758, 92.0401399779188",211643,0.75%,2021,98292196.93,88731502.9,2021319.57,110279,CHATTOGRAM,CHATTOGRAM,SATKANIA
247,AGRANI BANK PLC,11,PATIYA,"Patiya, Chittagong 4370","22.240387936129867, 91.93158598192869",528120,1.86%,2021,245271525.4,221414433.2,5043860.55,110280,CHATTOGRAM,CHATTOGRAM,PATIYA
248,AGRANI BANK PLC,11,SATTARHAT,"Hajirhat, Jeori, Anwara, Chittagong 4376","22.231727727323815, 91.87160356541274",103609,0.36%,2021,48118398.14,43438013.57,989525.75,110281,CHATTOGRAM,CHATTOGRAM,ANWARA
249,AGRANI BANK PLC,11,SARWATALI,"Kanongophara, Boalkhali, Chittagong 4363","22.383366294626178, 91.96826462553427",140569,0.50%,2021,65283480.54,58933481.23,1342515.29,110282,CHATTOGRAM,CHATTOGRAM,BOALKHALI
250,AGRANI BANK PLC,11,QUAISH BURISCHAR,"Hathazari Bus Station, Hathazari, Chittagong 4330","22.507674068677602, 91.80841237052363",104618,0.37%,2021,48586904.28,43860949.01,999160.3,110283,CHATTOGRAM,CHATTOGRAM,HATHAZARI
251,AGRANI BANK PLC,11,RAMGARH,"Ramgarh, Khagrachhari","22.998432179446745, 91.7353565068253",71677,0.25%,2021,33288508.54,30050598.97,684558.04,110291,CHATTOGRAM,KHAGRACHARI,RAMGARH
252,AGRANI BANK PLC,11,ARPARA,Samia Plaza Jessore Road Shalikha Magura,"23.314697426667998, 89.37806015348075",361648,2.09%,2021,202107472.6,182448865.3,4156217.91,110292,KHULNA,MAGURA,SHALIKHA
253,AGRANI BANK PLC,11,MANIRAMPUR,"134 G N Market, Monirampur, Jashore","23.03356376431982, 89.23243299477143",28138,0.16%,2021,15724959.25,14195422.54,323374.27,110293,KHULNA,JASHORE,MONIRAMPUR
254,AGRANI BANK PLC,11,SATRUJITPUR BAZAR,Satrujitpur Sadar Magura,"22.853974424085397, 89.5287398819484",51165,0.30%,2021,28593763.39,25812502.7,588013.45,110294,KHULNA,MAGURA,MAGURA SADAR
255,AGRANI BANK PLC,11,AMBARI BAZAR,"Ambari Bazar, Duara Bazar, Sunamganj 8710","25.069975461003764, 91.47500396569333",125653,1.63%,2021,69804525.03,63014772.37,1435487.83,110296,SYLHET,SUNAMGANJ,DOWAR BAZAR
256,AGRANI BANK PLC,11,CHATTAK,"Chhatak Bazar, Sunamganj 3080","25.050400230059545, 91.66298592245046",397642,5.16%,2021,220903686.7,199416807.5,4542750.69,110297,SYLHET,SUNAMGANJ,CHHATAK
257,AGRANI BANK PLC,11,DERAI,"Dhirai Chandpur, Derai, Sunamganj 3040","24.78934414590333, 91.35402201418239",243690,3.16%,2021,135378102.4,122210133.3,2783968.78,110298,SYLHET,SUNAMGANJ,DERAI
258,AGRANI BANK PLC,11,DUARA BAZAR,"Duara Bazar, Sunamganj 3070","25.057931334430062, 91.55564357501896",102807,1.33%,2021,57112793.2,51557541.03,1174490.04,110299,SYLHET,SUNAMGANJ,DOWAR BAZAR
259,AGRANI BANK PLC,11,SUNAMGONJ,"39CX+QPJ, Station Rd, Sunamganj","25.072455495854868, 91.39894904754735",279019,3.62%,2021,155004566.3,139927568.6,3187575.14,110300,SYLHET,SUNAMGANJ,SUNAMGANJ SADAR
260,AGRANI BANK PLC,11,TRIMOHONI BAZAR,"Trimohoni Bazar, Aminpur, Bera, Pabna","23.887849091640632, 89.62676592738867",94507,0.52%,2021,51066706.68,46099545.78,1050155.93,110301,RAJSHAHI,PABNA,AMINPUR
261,AGRANI BANK PLC,11,COURT BAZAR,"Court Bazar, Rajshahi Sadar, Rajshahi","24.417558726502815, 88.56668279105695",37699,0.21%,2021,20370728.44,18389306.64,418911.71,110302,RAJSHAHI,RAJSHAHI,RAJPARA
262,AGRANI BANK PLC,11,"JOYPURHAT GIRLS CADET
COLLEGE","Joypurhat Girls Cadet College, Joypurhat","25.098231004521853, 89.00714521024607",292406,1.61%,2021,158001186.6,142632713.3,3249198.82,110303,RAJSHAHI,JAYPURHAT,JAYPURHAT
263,AGRANI BANK PLC,11,CHANCHKOIR BAZAR,"Chanchkair Bazar, Natore","24.374378328211304, 89.24668054936645",96655,0.53%,2021,52227225.23,47147182.91,1074021.29,110304,RAJSHAHI,NATORE,GURUDASPUR
264,AGRANI BANK PLC,11,SATBARIA BAZAR,"Sujanagar, Pabna 6660","23.941047322882056, 89.40656751022101",88991,0.49%,2021,48086054.64,43408816.06,988860.63,110305,RAJSHAHI,PABNA,SUJANAGAR
265,AGRANI BANK PLC,11,STATION ROAD,"JM Sengupta Road, Chandpur 3600","23.218634396514812, 90.66538375438712",65229,0.23%,2021,30293745.63,27347130.92,622972.55,110306,RAJSHAHI,NATORE,NATORE SADAR
266,AGRANI BANK PLC,11,RDA BHABAN,N/A,"23.755496296395446, 90.41492447689096",12541,0.07%,2021,6776544.97,6117403.4,139355.55,110307,RAJSHAHI,RAJSHAHI,SHAH MAKDUM
